Distance of Bounds (nm),Elemental Excess (atoms/nm2)
2.381099999999975,-5.6825145761485265
3.9686000000000092,-9.806553049380478
6.349799999999988,-15.247183029061041
7.93719999999999,-18.546468719476227
10.318399999999997,-23.1868926092214
11.90579999999997,-25.99612509951581
14.287000000000006,-29.0257037462114
15.874400000000009,-31.311280520716764
18.255599999999987,-33.92750465864575
19.84299999999999,-35.473786065085605
22.224200000000025,-36.987141084213626
23.8116,-37.76882308925457
26.192799999999977,-37.41799377043702
27.78030000000001,-36.86440551733548
30.161400000000015,-35.51885734114122
31.74890000000002,-34.94610809389332
34.129999999999995,-32.7475778932333
35.7175,-31.391962598362554
38.098600000000005,-29.112340839870843
39.68610000000004,-27.54376517392697
42.067199999999985,-25.33277457736639
43.65469999999999,-23.602107548469007
46.0359,-20.36199600749673
47.62329999999997,-18.80520348267307
50.00449999999998,-17.319787368164263
52.38560000000001,-15.6567363265434
53.972999999999985,-14.060228374538468
56.35420000000002,-11.905746913059248
57.9417,-11.306475148375602
60.32279999999997,-11.098046117417326
61.91030000000001,-10.91388675216782
64.29140000000001,-11.210757553832426
65.87890000000002,-11.11234712321319
68.25999999999999,-11.982018815961913
69.84750000000003,-13.045581976044572
72.2287,-14.038862139715825
73.81610000000003,-14.596294799098944
76.19729999999998,-16.35174237507986
77.78469999999999,-17.081583849005664
80.1659,-18.641748406381527
81.7533,-19.86432720489735
84.13449999999997,-22.481893070185873
85.72189999999998,-24.286391894642453
88.10310000000001,-27.20943971098432
89.69049999999999,-29.337714338979605
92.07169999999999,-31.28741528956585
93.6591,-32.82124267652995
96.0403,-34.933181738760375
97.6277,-35.75058380276949
100.00890000000001,-37.85218623594041
102.39009999999999,-40.55030205292222
103.97750000000002,-41.572226356089985
106.3587,-42.787383673517944
107.94609999999997,-43.75827981503682
110.32730000000001,-43.8986322365721
111.91469999999998,-43.66949309837527
114.29590000000002,-43.66106603178551
115.88329999999999,-43.497646512502314
118.26450000000001,-42.05277371754137
119.85189999999999,-40.78761937838782
122.23310000000004,-39.49872197004649
123.82050000000001,-37.88429113611144
126.20169999999997,-35.720816511105305
127.78920000000001,-34.68683584627033
130.1703,-32.94801329058478
131.7577,-31.81416492075176
134.13889999999998,-30.597852629484827
135.72639999999996,-29.621121662291305
138.10750000000002,-29.15575735070221
139.695,-28.822022505234994
142.07609999999994,-27.66369863899439
143.66359999999997,-27.08558633699739
146.04479999999995,-26.257504022623458
147.6322,-26.087215703381766
150.0133,-25.27858426381921
152.3945,-24.861176957552615
153.98199999999997,-24.921063149284944
156.36310000000003,-24.38332713560297
157.9506,-23.84647278545612
160.3317,-23.551826347023002
161.91910000000001,-23.33320702763529
164.30029999999994,-22.337247745005936
165.8878,-21.7496452366819
168.26889999999997,-21.94868769463434
169.8564,-22.32676982525023
172.2375,-22.561284661596517
173.82502000000005,-22.18595232137726
176.20621,-21.33259929865647
177.79363,-20.70156547222194
180.17470999999998,-20.31841766815971
181.76223000000002,-19.870112541888435
184.14340999999996,-19.85346080461464
185.73083000000003,-19.73885540777962
188.11201,-19.53131820826295
189.69943999999998,-19.02872744725916
192.08062,-18.469315292563312
193.66804000000002,-18.32336446449041
196.04921999999996,-17.631360883415294
197.63664000000003,-17.02673178446619
200.01783,-16.43595299430062
201.60524000000004,-16.307358789515007
203.98642999999998,-16.306069476185574
206.36760999999996,-16.152522159141267
207.95503000000002,-16.08346917414419
210.33611000000002,-15.794059807309198
211.92363999999998,-15.716143775081203
214.30482,-15.842657291615605
215.89224000000002,-15.334038647376875
218.27342,-15.83290488363239
219.86085000000003,-16.196119138958714
222.24203,-16.106614906828913
223.82943999999998,-15.881576569317806
226.21063,-15.351345435915983
227.79805,-15.161143726654458
230.17922999999996,-14.847712133192415
231.76665000000003,-14.182276004923164
234.14783999999997,-13.531469325503288
235.73526000000004,-13.060852373351123
238.11644,-12.104153449127697
239.70386000000002,-10.890160112401292
242.08505000000002,-9.593594825721935
243.67247000000003,-9.456668223814654
246.05363999999997,-9.21832909221359
247.64106999999998,-8.607744344739556
250.02225,-7.239117717327112
251.60967,-6.5865244165656405
253.99085000000002,-5.620212661797184
256.37203999999997,-4.622316539873762
257.95946,-4.491074746244884
260.34064,-4.65499924165538
