Distance of Bounds (nm),Elemental Excess (atoms/nm2)
2.3811999999999784,-4.1119039798635395
3.9686000000000092,-6.497216144476581
6.349799999999988,-9.631940771040423
7.937199999999962,-11.546599825876214
10.318399999999997,-14.364352976021532
11.9058,-16.313903308146394
14.286999999999978,-19.275231751339938
15.87439999999998,-20.579353090093022
18.255600000000015,-22.71445363108646
19.843000000000018,-24.520297244150377
22.224199999999996,-26.30056743044172
23.8116,-27.10212127092892
26.192800000000005,-29.293316796214125
27.780200000000036,-30.508326719843897
30.161399999999986,-31.852820662578246
31.74879999999999,-32.06426337207748
34.130000000000024,-31.544493536503776
35.7174,-31.50015322703365
38.098600000000005,-31.773739431625586
39.68600000000001,-31.899706426369146
42.067199999999985,-31.568973462212412
43.65459999999999,-31.96286886517575
46.035799999999995,-31.46222817994062
47.6232,-30.6454044243554
50.004399999999976,-30.098436407013054
52.38560000000001,-29.027495528885318
53.97300000000001,-27.868661382410902
56.35419999999999,-25.492281774182203
57.941599999999994,-23.489094243815252
60.3228,-20.33892128349523
61.91020000000003,-18.932964223692583
64.29139999999998,-17.407422077709096
65.87879999999998,-16.592516018898465
68.26000000000002,-14.421156245902148
69.84740000000002,-13.3595143665954
72.2286,-11.204028522493694
73.816,-9.363012260176816
76.19720000000001,-6.905256364549652
77.78479999999999,-5.3748492151511496
80.16579999999999,-3.382890128993814
81.7534,-1.9278412623766612
84.1344,-0.14437759795393454
85.72189999999998,0.48562109977863005
88.10300000000001,2.3131322703050414
89.69059999999999,3.9048820722445305
92.07159999999999,4.947507267956322
93.6592,6.023622631647992
96.0403,7.901944678704263
97.62779999999998,9.013468234320747
100.00900000000001,10.95922411890488
102.38999999999999,12.816390739606236
103.9776,14.336187352393116
106.35859999999997,16.70681473943608
107.9461,17.76610277630296
110.3272,19.381697564118586
111.91479999999999,19.939766013870116
114.29579999999999,20.810277961288946
115.88330000000002,21.318308902722027
118.26440000000002,23.38036568373065
119.852,25.006895473342528
122.2332,26.648342913046662
123.8206,28.062561777616494
126.20169999999999,29.746041371814716
127.78920000000002,30.67439514497638
130.17039999999997,32.220508712744746
131.75780000000003,32.523582104061354
134.139,33.155357808611235
135.72640000000004,33.662353534574244
138.1076,34.82935718570217
139.69500000000005,35.53969811350751
142.07620000000003,36.33301433744134
143.66359999999997,36.29484108777052
146.04480000000004,36.23217189000538
147.63219999999995,35.23220686164324
150.0134,33.23175953322967
152.39460000000003,31.544273971193604
153.982,30.541334950951715
156.3631,28.896903957179973
157.9506,27.812783470780428
160.3318,26.596243503640412
161.9192,26.182442646959277
164.3004,24.863797012740523
165.88780000000003,23.97023936116629
168.269,21.868188670485225
169.8564,20.779994779243392
172.2376,19.309740608032325
173.82500000000005,18.46507059543444
176.20620000000002,17.761471514157318
177.79359999999997,17.620827434180555
180.17478000000003,16.54313538043056
181.76220999999998,15.156052217937717
184.14338999999998,13.634987720197804
185.73081,13.326310936575865
188.11199,12.77733775757433
189.69941,12.486910916044279
192.08059000000003,12.201309287763781
193.66800999999998,12.908219669215331
196.04920000000004,13.597993832538746
197.63662,14.202880304636736
200.01780000000002,14.696253539396563
201.60522,15.669726250908598
203.98641000000003,17.4893950800868
206.36759,17.824798391929026
207.95501,18.204671770006446
210.33619,18.727884750298703
211.92360999999994,19.361533295113663
214.30479000000003,21.006633092916886
215.89220999999998,21.715321742392188
218.27339999999998,22.33850337519573
219.86082,23.07294246939731
222.24200000000002,23.947691188304375
223.82942000000003,24.72052583557279
226.21061000000003,25.817584685229484
227.79802999999998,26.504925207815674
230.17921000000004,27.411494482258743
231.76663,28.595201650975543
234.14781,29.931030581020696
235.73523,31.148417456235574
238.11641000000003,33.30688409094142
239.70383999999996,34.92272966572265
242.08502,36.56700080793691
243.67244,37.9390218832807
246.05362,40.06236044087918
247.64105,40.78429030081073
250.02222999999995,40.94149051355264
251.60964,41.36652298510404
253.99083,42.36089380478303
256.37201,43.6965453412154
257.95943,44.13988817307257
260.34062000000006,45.217642573132856
