Distance of Bounds (nm),Elemental Excess (atoms/nm2)
2.3811999999999784,-0.2374305271453287
3.9686000000000092,-0.3584354171466974
6.349799999999988,-0.8009799924066711
7.937199999999962,-1.0617736091859735
10.318399999999997,-1.7003200318551561
11.9058,-1.9405055735877639
14.286999999999978,-2.062505766009943
15.87439999999998,-2.4666244878472
18.255600000000015,-2.9696874337253973
19.843000000000018,-3.0986499385364272
22.224199999999996,-3.2484972573677178
23.8116,-3.622722932229087
26.192800000000005,-3.976147690598873
27.780200000000036,-4.029654495115472
30.161399999999986,-4.268159665028588
31.74879999999999,-4.203782065981293
34.130000000000024,-3.777275340683743
35.7174,-3.793576974088532
38.098600000000005,-3.750855063258168
39.68600000000001,-3.534750738072766
42.067199999999985,-3.145095594629699
43.65459999999999,-2.917723545105714
46.035799999999995,-2.7857434928735447
47.6232,-2.7931224973089077
50.004399999999976,-2.755324773395423
52.38560000000001,-2.6019776815788527
53.97300000000001,-2.4989629775920124
56.35419999999999,-2.1482053088016073
57.941599999999994,-2.147899555183298
60.3228,-1.8848708617589427
61.91020000000003,-1.6597724967215517
64.29139999999998,-1.0021254864628304
65.87879999999998,-0.6191997348516196
68.26000000000002,-0.22022456222698075
69.84740000000002,0.03497075991278506
72.2286,0.6034058494455554
73.816,0.6722307068390391
76.19720000000001,1.0966448270534246
77.78479999999999,1.6562870733347161
80.16579999999999,2.179236537593592
81.7534,2.257102963516822
84.1344,2.4854615807873492
85.72189999999998,2.9251407903797775
88.10300000000001,3.733720522390455
89.69059999999999,4.105255908355776
92.07159999999999,4.779733319856861
93.6592,5.579348450942982
96.0403,6.175023517385605
97.62779999999998,6.317674845286687
100.00900000000001,6.906037227022566
102.38999999999999,7.250903905320162
103.9776,7.5431301845980965
106.35859999999997,7.959237938228499
107.9461,8.181918227300955
110.3272,8.385854238008648
111.91479999999999,8.527746237892808
114.29579999999999,9.047609884198154
115.88330000000002,9.649940395272603
118.26440000000002,10.18302232035202
119.852,10.216509214562212
122.2332,10.374309601868474
123.8206,10.731573385258084
126.20169999999999,11.465869197098982
127.78920000000002,11.687746365917445
130.17039999999997,11.749912493140194
131.75780000000003,11.72260107408019
134.139,11.802186482493056
135.72640000000004,11.933454826235822
138.1076,11.848010732612586
139.69500000000005,11.80850362781301
142.07620000000003,11.694651551673447
143.66359999999997,11.621711681589666
146.04480000000004,11.275021918294538
147.63219999999995,11.244614012899326
150.0134,11.629094347529922
152.39460000000003,11.5970332617623
153.982,11.502524507771524
156.3631,11.393794489658536
157.9506,10.909323340560046
160.3318,10.690787657365126
161.9192,10.584096040264182
164.3004,10.34317761724904
165.88780000000003,10.248553933065928
168.269,10.164076048571195
169.8564,10.136401879524914
172.2376,9.968253568368926
173.82500000000005,10.062440063127786
176.20620000000002,10.056792945653006
177.79359999999997,9.900894507562366
180.17478000000003,9.632295648733912
181.76220999999998,9.72082330588062
184.14338999999998,9.955807535187724
185.73081,9.988996960470681
188.11199,10.099171602881942
189.69941,10.24408701244707
192.08059000000003,10.28808865838145
193.66800999999998,10.330858066686833
196.04920000000004,10.245986025106905
197.63662,10.044756763882667
200.01780000000002,10.366382945980952
201.60522,10.54787035191629
203.98641000000003,10.71869403431999
206.36759,10.80966076250695
207.95501,11.204023994362794
210.33619,11.806442122561618
211.92360999999994,12.0736585113912
214.30479000000003,12.215195986586755
215.89220999999998,12.41839770214563
218.27339999999998,12.703499624140138
219.86082,12.820100336836743
222.24200000000002,13.162435769261007
223.82942000000003,13.292974671767787
226.21061000000003,13.2888446331638
227.79802999999998,13.412749363332019
230.17921000000004,13.387218958395076
231.76663,13.650008749099955
234.14781,13.731378760923954
235.73523,13.923610334524257
238.11641000000003,14.50747462460386
239.70383999999996,14.431978207309276
242.08502,14.538768664671156
243.67244,14.785813116625166
246.05362,15.270611131972199
247.64105,15.48297721765155
250.02222999999995,15.909147264104671
251.60964,16.4636088362218
253.99083,17.118975016400608
256.37201,17.14400111018451
257.95943,17.20362211436652
260.34062000000006,17.689324075565082
