Distance of Bounds (nm),Elemental Excess (atoms/nm2)
2.3811999999999784,-0.8163509808459801
3.9686000000000092,-1.490874080002592
6.349799999999988,-2.178633092732495
7.937199999999962,-2.5611709280850183
10.318399999999997,-3.104028055037115
11.9058,-3.545691271433467
14.286999999999978,-4.085134874023429
15.87439999999998,-4.35098382925989
18.255600000000015,-4.814963845379208
19.843000000000018,-5.047754517100263
22.224199999999996,-5.256227851616247
23.8116,-5.364817159584073
26.192800000000005,-5.377305643085598
27.780200000000036,-5.436988206186025
30.161399999999986,-5.586735421403923
31.74879999999999,-5.658934456492218
34.130000000000024,-5.827735918869774
35.7174,-6.104082485076298
38.098600000000005,-6.172761269519011
39.68600000000001,-6.171053419656865
42.067199999999985,-6.144754411405124
43.65459999999999,-6.185035462218205
46.035799999999995,-6.063766720574505
47.6232,-6.055655586477688
50.004399999999976,-5.789039472078514
52.38560000000001,-5.440937434001638
53.97300000000001,-5.269083674027315
56.35419999999999,-5.111852951893571
57.941599999999994,-4.970943045810594
60.3228,-4.416459607441009
61.91020000000003,-4.0167540248556195
64.29139999999998,-3.256014473091244
65.87879999999998,-2.8778746695690636
68.26000000000002,-2.4823304843342084
69.84740000000002,-2.108702398751218
72.2286,-1.3776858328285464
73.816,-1.0478976001782374
76.19720000000001,-0.41221154619205413
77.78479999999999,0.22583792179006412
80.16579999999999,0.9989015797329109
81.7534,1.5661699213047449
84.1344,2.4803237165682472
85.72189999999998,2.922531314832442
88.10300000000001,3.76878206281
89.69059999999999,4.337285570428886
92.07159999999999,5.092107736124982
93.6592,5.639021129940095
96.0403,6.5484789795327245
97.62779999999998,7.233416653711818
100.00900000000001,8.067385696620425
102.38999999999999,8.945742759148809
103.9776,9.495890230378949
106.35859999999997,10.220273534811794
107.9461,10.561391824636251
110.3272,11.423959509827732
111.91479999999999,12.034972992590426
114.29579999999999,12.973874859896403
115.88330000000002,13.529950665772239
118.26440000000002,14.192856745392403
119.852,14.675237812415448
122.2332,15.579029986976925
123.8206,16.041377383924136
126.20169999999999,16.78156646865612
127.78920000000002,17.175541711237653
130.17039999999997,17.724869911487474
131.75780000000003,18.143509425908725
134.139,18.535583697223064
135.72640000000004,18.70340733906268
138.1076,19.04726840653338
139.69500000000005,19.358103795866967
142.07620000000003,19.668044645422842
143.66359999999997,19.791596098151416
146.04480000000004,19.880728490279036
147.63219999999995,19.966005224985036
150.0134,20.503353609469475
152.39460000000003,20.655706178465348
153.982,20.66618440750328
156.3631,20.90332470600802
157.9506,20.888377914802327
160.3318,20.883531560603085
161.9192,20.954668818780558
164.3004,20.868712424347642
165.88780000000003,20.732630359835433
168.269,20.79171701515528
169.8564,20.704035237933837
172.2376,20.683999976325047
173.82500000000005,20.57208754054218
176.20620000000002,20.392207726580548
177.79359999999997,20.354182307246443
180.17478000000003,20.166929356118374
181.76220999999998,20.110364383579725
184.14338999999998,20.055918849996957
185.73081,20.11993501555563
188.11199,20.231192730018517
189.69941,20.348943820070357
192.08059000000003,20.535430029160953
193.66800999999998,20.61360365327254
196.04920000000004,20.779022839979962
197.63662,21.11871664688212
200.01780000000002,21.519612135441314
201.60522,21.545421711600458
203.98641000000003,21.548571180058726
206.36759,21.54532965494271
207.95501,21.614176817998878
210.33619,21.95663945463451
211.92360999999994,22.086392724027633
214.30479000000003,22.622847262955762
215.89220999999998,23.03986147356967
218.27339999999998,23.56002536976979
219.86082,23.821469735211338
222.24200000000002,24.19540686130237
223.82942000000003,24.596460238871156
226.21061000000003,25.202862077442163
227.79802999999998,25.618929032198103
230.17921000000004,26.06243242450452
231.76663,26.406649853104714
234.14781,26.875824229911377
235.73523,27.321792944966923
238.11641000000003,28.0383931116811
239.70383999999996,28.59783520355492
242.08502,29.364425837192055
243.67244,29.842429092798238
246.05362,30.41223460509885
247.64105,30.874633907122963
250.02222999999995,31.711402782393627
251.60964,32.01444860634839
253.99083,32.654699446947646
256.37201,33.30843405733133
257.95943,33.65856550471216
260.34062000000006,34.02029178912929
