Distance of Bounds (nm),Elemental Excess (atoms/nm2)
2.381200000000007,1.1972586299389367
3.9686000000000092,1.8791458655623496
6.349800000000016,2.8086858321966988
7.93719999999999,3.528360614664335
10.318399999999997,4.496441994782648
11.905800000000028,4.887821633416436
14.286999999999978,5.541451437895388
15.87439999999998,6.001564049654463
18.255599999999987,6.708929635016759
19.843000000000018,6.933213466804543
22.224199999999968,7.11693839916392
23.81159999999997,7.1055512668134355
26.192800000000005,6.716285049641489
27.780200000000008,6.511154058058584
30.161399999999986,6.1090284718811905
31.74879999999999,6.159516201745309
34.130000000000024,6.15682617264812
35.7174,5.869903633764297
38.098600000000005,5.413035993154687
39.68600000000001,5.378030670348112
42.067200000000014,4.96410885840115
43.65469999999999,4.544346713087011
46.03580000000002,4.1904435046002435
47.6233,4.047186921890658
50.004399999999976,3.943664014911313
52.38559999999998,3.7827325481568916
53.97300000000001,3.6762775788689015
56.35419999999996,3.410246933412041
57.941599999999966,3.1170812769338245
60.3228,3.2038861923940276
61.9102,3.056679736422903
64.29139999999998,2.6692134468774182
65.87879999999998,2.2484452489217848
68.26000000000002,1.9266591582434807
69.8475,1.63494509861306
72.2286,1.762980050034192
73.8161,2.0803653363557837
76.19720000000004,1.9879047124772808
77.78470000000002,1.76520607191501
80.16580000000002,1.430202180940915
81.7533,1.3130147111778168
84.1344,1.113574058446521
85.72200000000001,1.1254004870597858
88.10309999999998,1.173936132747914
89.69059999999999,1.2542117604491017
92.07169999999999,1.0376140471112265
93.6591,1.1216119967886191
96.0403,0.7889512748607334
97.62780000000001,0.4336534575389627
100.00889999999998,0.2275470578453263
102.39000000000001,-0.4702785536731272
103.97749999999999,-1.0132891273092177
106.3586,-1.820359219432862
107.9462,-1.9786930080293745
110.3272,-2.3284219388636025
111.91479999999999,-2.6500433636128147
114.29589999999997,-3.1904701995170197
115.8833,-3.476864323853457
118.2645,-3.915280624832861
119.852,-3.957833336901653
122.2331,-4.450423859202306
123.82050000000002,-4.780179797439648
126.20170000000002,-5.436566668225216
127.78920000000002,-5.778670207878301
130.17040000000003,-6.5750045934026415
131.7578,-6.614885024128454
134.13889999999998,-6.704031565574452
135.7264,-6.7600992737413526
138.1076,-6.924346974442191
139.695,-6.9175219722318735
142.0762,-7.030253555528391
143.66360000000003,-6.772967610551081
146.04479999999998,-7.111780201850013
147.63220000000004,-7.230497648324872
150.0134,-7.240837762078656
152.3945,-7.071920989094219
153.98200000000003,-6.742792492587251
156.36319999999998,-6.407777321513473
157.9506,-6.106399184395581
160.3318,-5.5164681431443565
161.9192,-5.252214908777412
164.3003,-4.964989072921667
165.88780000000003,-4.86043199633681
168.269,-4.659810552659941
169.8564,-4.533963183610677
172.23758,-4.240522049529703
173.82501000000002,-3.7488196569297316
176.20619000000002,-3.248359444687705
177.79361000000003,-3.1361411144421782
180.17478999999997,-3.1892105985909787
181.76221000000004,-3.2888037212063246
184.14339,-3.8489483411665124
185.73080999999996,-4.034750211048522
188.11200000000002,-4.07482262474164
189.69941999999998,-4.000377040425947
192.0806,-3.794084132715067
193.66801999999998,-3.814866971031543
196.04921000000002,-4.135428416648882
197.63663000000003,-4.473098051114133
200.01781000000003,-5.170919789598546
201.60522999999995,-5.493728415601932
203.98641000000003,-5.9099619104881755
206.36759,-6.090274597468178
207.95501000000002,-6.234323348333471
210.33620000000002,-6.686024420429281
211.92362000000003,-6.832332901349022
214.3048,-6.780899411099839
215.89222,-7.013820006389938
218.27341,-7.545447680678879
219.86082999999996,-7.725128856534922
222.24201000000002,-8.15196394348929
223.82942999999997,-8.511804496227587
226.21060999999997,-8.621462081020336
227.79802999999998,-8.743079168063309
230.17921,-9.344996077776994
231.76664,-9.418047928902684
234.14782000000002,-9.667668190631934
235.73523999999998,-9.856167701657792
238.11642000000003,-10.401857506519388
239.70385,-10.479491873406209
242.08503,-10.282611718638035
243.67244,-10.046122671765488
246.05363000000003,-9.874044469478719
247.64104999999998,-9.629018444632448
250.02222999999998,-9.120484069362892
251.60965,-8.847443452957911
253.99084,-8.096929648625894
256.37202,-7.711921848318447
257.95944,-7.706569923636249
260.34061999999994,-7.827436675103981
