Distance of Bounds (nm),Elemental Excess (atoms/nm2)
2.381099999999975,-6.569454226365596
3.9684999999999775,-11.577676967045099
6.349700000000013,-19.31054547203749
7.93719999999999,-24.02294692936429
10.318299999999994,-30.42859851032542
11.905900000000003,-33.721876465014326
14.286900000000031,-38.5153906119831
15.874499999999983,-41.05156965260899
18.255500000000012,-44.191163132295706
19.843099999999993,-45.70925421874309
22.224199999999996,-46.79327184103475
23.811700000000002,-46.786108872824656
26.19290000000001,-46.20503468602065
27.780299999999983,-45.611556619949674
30.161500000000018,-43.867033197178024
31.74890000000002,-43.016850613243484
34.1301,-40.999302669027934
35.7175,-40.06489668694705
38.09870000000001,-37.898559354778406
39.68610000000004,-35.9921229295156
42.06729999999996,-33.54846622534022
43.65469999999999,-31.858967232090134
46.0359,-29.754262025202085
47.6233,-28.05134959864958
50.00449999999998,-24.85731686345695
52.38560000000001,-21.71130889746524
53.97310000000002,-19.772309682967297
56.354299999999995,-17.297258296531744
57.9417,-15.974308831352939
60.32290000000003,-13.913835409560326
61.91030000000001,-12.817417020571675
64.29150000000001,-9.95940867809343
65.87890000000002,-7.733627122384412
68.26010000000002,-4.748322363211932
69.8475,-3.019016834051179
72.2287,-0.3171031362804809
73.81610000000003,1.2960499959557505
76.19729999999996,2.908540473053023
77.78469999999999,4.037320331690254
80.1659,5.310369668200845
81.7533,6.613467386941179
84.13449999999997,9.000828725417986
85.72189999999998,9.782406209716898
88.10310000000001,10.732358303573552
89.69050000000001,11.87685583389106
92.07169999999999,13.639325044884382
93.6591,14.367560446978286
96.04030000000003,14.841412324993593
97.62769999999998,15.506992240245586
100.00890000000001,15.88869183423633
102.39010000000005,15.904573480962963
103.97749999999999,15.290533275914862
106.35869999999997,14.782660216544043
107.94610000000003,14.950748244132994
110.32730000000001,16.0928145664484
111.91469999999998,15.922729032447613
114.29589999999999,14.765235409622758
115.88330000000002,14.193041052380762
118.26449999999998,13.476344013121835
119.85190000000001,12.747232529004147
122.23310000000001,11.615846807782239
123.82050000000002,11.143653580852266
126.2017,11.198915182914176
127.78909999999996,11.225631201337603
130.1703,10.741857960756263
131.7577,10.361877722271245
134.13889999999998,9.907512134037123
135.72629999999998,9.581896723222536
138.10750000000002,10.102303455812699
139.6949,10.622649215109346
142.0761,12.641979412307728
143.66349999999994,13.22582174955072
146.04470000000003,14.864489341157544
147.63219999999995,15.827656678403146
150.01330000000002,17.231819140960827
152.3945,17.953634217473294
153.9819,18.892760885236573
156.36309999999997,20.164525708889396
157.95050000000003,21.144498579657473
160.3317,22.678748138766103
161.91910000000001,23.300656289334462
164.30030000000002,24.239374519028743
165.88769999999994,24.89732111302017
168.26890000000003,25.694293137843005
169.85629999999998,26.48887813131683
172.23752000000002,27.275151923590876
173.82493999999997,27.70262173868984
176.20613000000003,27.97015090577713
177.79363999999998,27.171183291402993
180.17473000000004,26.464236958232
181.76214999999996,25.91934417432323
184.14333,25.08010214245608
185.73084999999998,24.601207580121066
188.11204000000004,24.37683927351807
189.69946,23.662257327399914
192.08054000000004,22.668292059994624
193.66806000000003,22.506758872703124
196.04924000000003,21.812973022641497
197.63666999999998,21.10132880738211
200.01773999999995,20.837077509979213
201.60527,20.703853123483682
203.98644999999993,20.435543876863555
206.36753,20.495174425229152
207.95504999999997,20.32212054592287
210.33614,20.47928909808671
211.92356,21.024667440957188
214.30474000000004,21.61225704366603
215.89226,21.37175377858271
218.27345000000003,20.596340091568443
219.86086999999998,20.401356048123603
222.24194,20.374013524889296
223.82947,20.18196427229805
226.21065,19.713774136909315
227.79807,19.272959967706523
230.17925000000002,18.25764725755056
231.76667999999995,17.521994987118727
234.14786000000004,16.357513111017344
235.73528,15.450838718122013
238.11646000000002,13.691057714589894
239.70388000000003,11.64746124786386
242.08506999999997,9.346320652464982
243.67248000000004,7.830717364698595
246.05366999999998,5.512632897768194
247.64109,4.834351054680499
250.02227,3.899941467568355
251.60969,3.1069003742213326
253.99086999999997,1.6303162312413513
256.37206000000003,1.1903449838001041
257.95948,1.0313455963056917
260.34065999999996,0.04686378823491036
