Distance of Bounds (nm),Elemental Excess (atoms/nm2)
2.381099999999975,-2.8022767931790526
3.9686000000000092,-3.6163960834452946
6.349799999999988,-5.532084522891167
7.93719999999999,-6.239756399215769
10.318399999999997,-7.432025533449447
11.90579999999997,-8.14792055149493
14.287000000000006,-9.138088038447787
15.874400000000009,-9.599709027436562
18.255599999999987,-9.716862573945303
19.84299999999999,-9.483772461664811
22.224200000000025,-8.926472367822843
23.8116,-8.490752545567432
26.192799999999977,-7.0975282424206805
27.78030000000001,-6.406593636262903
30.161400000000015,-4.728474371672983
31.74890000000002,-3.578299321010939
34.129999999999995,-2.116931054720247
35.7175,-0.983683757060004
38.098600000000005,0.8429865268049557
39.68610000000004,1.838000293879923
42.067199999999985,3.507807158112074
43.65469999999999,4.688516095419263
46.0359,6.218479070102209
47.62329999999997,6.321457802543542
50.00449999999998,6.1181227175455515
52.38560000000001,7.086671109459627
53.972999999999985,8.15995623833302
56.35420000000002,8.546561288067585
57.9417,7.57769598611218
60.32279999999997,7.574789535019327
61.91030000000001,7.6823059132463465
64.29140000000001,7.414277400394847
65.87890000000002,7.048384100550869
68.25999999999999,7.0938507281891585
69.84750000000003,7.539650546701602
72.2287,7.626348138845205
73.81610000000003,8.030910173002479
76.19729999999998,8.747334833048265
77.78469999999999,9.177018621313028
80.1659,9.67494806412076
81.7533,9.978659930960573
84.13449999999997,9.95572810694222
85.72189999999998,10.202748835073033
88.10310000000001,11.23449518040811
89.69049999999999,12.136469282399565
92.07169999999999,12.880127119156448
93.6591,13.545229501000438
96.0403,14.615134195450588
97.6277,15.071619417020852
100.00890000000001,15.899631394751008
102.39009999999999,16.74526984482599
103.97750000000002,17.27727517520628
106.3587,17.92675766466965
107.94609999999997,18.591996724416187
110.32730000000001,18.883809561331038
111.91469999999998,19.166130503818643
114.29590000000002,19.749701058121968
115.88329999999999,20.489258362438054
118.26450000000001,20.475151983650267
119.85189999999999,20.54986365022091
122.23310000000004,20.620738955696865
123.82050000000001,19.943897778151097
126.20169999999997,19.34576936800181
127.78920000000001,19.08676984340628
130.1703,17.852625902245954
131.7577,16.827950564363046
134.13889999999998,14.878443064876441
135.72639999999996,13.507712339903792
138.10750000000002,11.306855631646938
139.695,9.566388692719524
142.07609999999994,6.407067372099236
143.66359999999997,4.453100112623911
146.04479999999995,2.653952515726206
147.6322,1.048490375891463
150.0133,-1.0602597273365961
152.3945,-3.261880529696812
153.98199999999997,-4.326722720397285
156.36310000000003,-6.0675292264676175
157.9506,-6.86738081624637
160.3317,-8.408406822443107
161.91910000000001,-8.950056174615186
164.30029999999994,-9.9639237974351
165.8878,-10.842931119918685
168.26889999999997,-11.500351265315786
169.8564,-12.016084244945407
172.2375,-12.678846629538485
173.82502000000005,-13.094955425792262
176.20621,-13.185474315917185
177.79363,-13.294565526350834
180.17470999999998,-13.127981286060095
181.76223000000002,-13.664799409020903
184.14340999999996,-14.55739459427344
185.73083000000003,-14.302447589270045
188.11201,-14.263459889022494
189.69943999999998,-14.301261655233965
192.08062,-14.106113108861903
193.66804000000002,-13.611598692424444
196.04921999999996,-13.544543900712751
197.63664000000003,-13.412654209286321
200.01783,-12.748642480708563
201.60524000000004,-12.065235027559465
203.98642999999998,-11.623047499946852
206.36760999999996,-11.044814781487487
207.95503000000002,-10.938660242732126
210.33611000000002,-10.728552105712746
211.92363999999998,-11.195115185269433
214.30482,-11.262540939938374
215.89224000000002,-11.445754465652614
218.27342,-12.057763444464076
219.86085000000003,-13.059360354805964
222.24203,-14.529861229489102
223.82943999999998,-15.571937827770975
226.21063,-16.41948013787876
227.79805,-17.497763905619657
230.17922999999996,-18.18288573716635
231.76665000000003,-18.874138443574456
234.14783999999997,-20.308902919901456
235.73526000000004,-21.546671605917382
238.11644,-23.246030596453252
239.70386000000002,-23.98323621064271
242.08505000000002,-24.5305662615614
243.67247000000003,-25.015549200705177
246.05363999999997,-25.903717920030196
247.64106999999998,-26.173735699350043
250.02225,-26.321107457114127
251.60967,-26.56449948526452
253.99085000000002,-26.88102528562113
256.37203999999997,-27.769422230847518
257.95946,-28.64312868490711
260.34064,-28.553497863766893
