Distance of Bounds (nm),Elemental Excess (atoms/nm2)
2.381099999999975,-8.680667430946583
3.9684999999999775,-14.790407140638337
6.349700000000013,-23.571277065874405
7.93719999999999,-29.092766312868633
10.318299999999994,-36.570054516086344
11.905900000000003,-40.82256531372283
14.286900000000031,-45.77459567235551
15.874499999999983,-48.94438083583984
18.255500000000012,-53.58344005349068
19.843099999999993,-55.97179225994173
22.224199999999996,-57.880436283153834
23.811700000000002,-58.311675201060154
26.19290000000001,-58.497234770752776
27.780299999999983,-58.74976015113015
30.161500000000018,-59.44711835750076
31.74890000000002,-58.851598075702015
34.1301,-57.13810720941538
35.7175,-55.840346916932894
38.09870000000001,-53.97546383061333
39.68610000000004,-52.9878150654781
42.06729999999996,-51.739494564052336
43.65469999999999,-51.23011926860976
46.0359,-50.15102826700291
47.6233,-49.67712882558717
50.00449999999998,-49.02650875568764
52.38560000000001,-48.67585764643424
53.97310000000002,-48.46810222801572
56.354299999999995,-47.6609183278238
57.9417,-47.38553743535509
60.32290000000003,-46.56920420841649
61.91030000000001,-46.263654158333495
64.29150000000001,-45.695278987860334
65.87890000000002,-44.919863877669755
68.26010000000002,-43.85121628591085
69.8475,-43.7324030722337
72.2287,-43.71842567061844
73.81610000000003,-43.56818640528231
76.19729999999996,-42.85452803685215
77.78469999999999,-42.18113456770284
80.1659,-40.93754539005077
81.7533,-40.36700839923415
84.13449999999997,-38.98926885858382
85.72189999999998,-38.23575781345482
88.10310000000001,-37.39119589897143
89.69050000000001,-37.117798194220946
92.07169999999999,-36.1790701766229
93.6591,-35.24034713629147
96.04030000000003,-34.55791695057079
97.62769999999998,-34.10083068166929
100.00890000000001,-34.303286788000946
102.39010000000005,-33.804131882560846
103.97749999999999,-33.24220679301732
106.35869999999997,-32.51131615461972
107.94610000000003,-32.25685458810208
110.32730000000001,-31.73857108886284
111.91469999999998,-31.06662798533248
114.29589999999999,-30.827540255245662
115.88330000000002,-30.4856440855451
118.26449999999998,-30.467806262831676
119.85190000000001,-29.633808641965956
122.23310000000001,-29.50383459915518
123.82050000000002,-29.384105506675873
126.2017,-28.768431456208923
127.78909999999996,-29.143230455949258
130.1703,-28.89328620386669
131.7577,-29.095898960375063
134.13889999999998,-28.812413450683422
135.72629999999998,-29.08026753052912
138.10750000000002,-29.720129457170835
139.6949,-30.827914242295517
142.0761,-32.32768827116521
143.66349999999994,-33.35997643855894
146.04470000000003,-34.270436334605186
147.63219999999995,-35.4926191281496
150.01330000000002,-36.72398600309573
152.3945,-38.208245030224916
153.9819,-38.48570496962978
156.36309999999997,-39.20451355292989
157.95050000000003,-40.1760239049782
160.3317,-40.67925527455142
161.91910000000001,-41.17323892034795
164.30030000000002,-42.139912501363646
165.88769999999994,-41.85499888712366
168.26890000000003,-42.10686984062448
169.85629999999998,-42.655424047087806
172.23752000000002,-42.27274670123776
173.82493999999997,-41.60616641396515
176.20613000000003,-40.89688378418345
177.79363999999998,-40.51832057592636
180.17473000000004,-39.52908533819193
181.76214999999996,-39.05150767163691
184.14333,-38.77241395677777
185.73084999999998,-38.44512170592392
188.11204000000004,-37.88565953651249
189.69946,-37.96552948314002
192.08054000000004,-38.33783772703478
193.66806000000003,-38.26326305851926
196.04924000000003,-38.59537850794967
197.63666999999998,-38.636933035746246
200.01773999999995,-39.175103411429276
201.60527,-39.73006998495219
203.98644999999993,-40.51077060075324
206.36753,-41.887737006888756
207.95504999999997,-41.850015799968546
210.33614,-42.82544300397809
211.92356,-44.01108218298483
214.30474000000004,-45.68436028409769
215.89226,-47.465325672521864
218.27345000000003,-48.78272845260018
219.86086999999998,-49.76744634194695
222.24194,-51.74347526672288
223.82947,-53.60685332669256
226.21065,-55.30616243020414
227.79807,-55.87011891309462
230.17925000000002,-57.757029955986106
231.76667999999995,-58.71838124185122
234.14786000000004,-60.8518852061763
235.73528,-62.06719297074902
238.11646000000002,-63.63654155815687
239.70388000000003,-64.10499975264587
242.08506999999997,-65.27183280267025
243.67248000000004,-66.04878987688342
246.05366999999998,-66.97215191751876
247.64109,-67.1477707422785
250.02227,-67.47711063927346
251.60969,-67.44409192406094
253.99086999999997,-67.28689534107276
256.37206000000003,-66.8785762693852
257.95948,-66.71227039699173
260.34065999999996,-66.62000614932546
