Distance of Bounds (nm),Elemental Excess (atoms/nm2)
2.381099999999975,-0.734816853455279
3.9684999999999775,-1.2726494162918978
6.349700000000013,-2.335747491664234
7.93719999999999,-2.884207902375678
10.318299999999994,-3.894101199156225
11.905900000000003,-4.500372977116838
14.286900000000031,-5.436554557717161
15.874499999999983,-5.996009186901366
18.255500000000012,-6.594077919485724
19.843099999999993,-6.870924467617162
22.224199999999996,-7.211905771619333
23.811700000000002,-7.581494756378373
26.19290000000001,-7.96241888028947
27.780299999999983,-8.087944538528333
30.161500000000018,-8.21310698167609
31.74890000000002,-8.130227766575837
34.1301,-7.880884086606364
35.7175,-7.510216987144868
38.09870000000001,-7.550807982116775
39.68610000000004,-7.5319747077449914
42.06729999999996,-7.195175360311293
43.65469999999999,-7.012880872952831
46.0359,-6.857276784115508
47.6233,-6.592407162688518
50.00449999999998,-6.33466654664221
52.38560000000001,-6.3874439892001424
53.97310000000002,-6.272023659820124
56.354299999999995,-5.868166819198996
57.9417,-5.616807555198037
60.32290000000003,-5.262900828410484
61.91030000000001,-4.815665127069447
64.29150000000001,-4.343207139262588
65.87890000000002,-3.952560806192366
68.26010000000002,-3.799801946876647
69.8475,-3.792644831752745
72.2287,-3.502975530364845
73.81610000000003,-3.142568502191912
76.19729999999996,-3.0527699051739527
77.78469999999999,-3.058972141255617
80.1659,-2.770731959960629
81.7533,-2.32764510431167
84.13449999999997,-2.2723905819219556
85.72189999999998,-2.2597551902548556
88.10310000000001,-1.9907965989035203
89.69050000000001,-2.26701690599915
92.07169999999999,-2.2079502234052555
93.6591,-1.9510291913241573
96.04030000000003,-1.8997797100492562
97.62769999999998,-1.9109843464371394
100.00890000000001,-1.8822472917810855
102.39010000000005,-1.6324028666541428
103.97749999999999,-1.7305853431351976
106.35869999999997,-1.8978505657011533
107.94610000000003,-2.01090603550202
110.32730000000001,-2.147383941918566
111.91469999999998,-2.233921381311829
114.29589999999999,-1.9446508271767389
115.88330000000002,-1.8419705222139033
118.26449999999998,-2.120662740900011
119.85190000000001,-2.0949011598380762
122.23310000000001,-2.348679252072531
123.82050000000002,-2.3603433723348624
126.2017,-2.1542001535429462
127.78909999999996,-1.9545249850487334
130.1703,-1.7751858979182555
131.7577,-2.0452242796877953
134.13889999999998,-2.5129840564622845
135.72629999999998,-2.6335138272517864
138.10750000000002,-2.5036229115087343
139.6949,-2.2826692788819543
142.0761,-1.9655439119986844
143.66349999999994,-1.834330497374915
146.04470000000003,-1.9022953758383028
147.63219999999995,-2.0286107352876974
150.01330000000002,-1.9882558693484897
152.3945,-1.9837886724767566
153.9819,-1.94888239760906
156.36309999999997,-2.106892448177048
157.95050000000003,-2.007797880731839
160.3317,-1.9968522976640835
161.91910000000001,-2.0214581162872998
164.30030000000002,-2.049065607777049
165.88769999999994,-1.876347909578413
168.26890000000003,-1.633399619907522
169.85629999999998,-1.737480481172093
172.23752000000002,-1.8885947356124497
173.82493999999997,-2.0320983494365565
176.20613000000003,-2.406019425022008
177.79363999999998,-2.347434878653958
180.17473000000004,-2.652774019143225
181.76214999999996,-2.714439180868279
184.14333,-2.659648635585957
185.73084999999998,-2.9131214032999253
188.11204000000004,-3.1844919283096456
189.69946,-3.208630679557776
192.08054000000004,-3.237035446952904
193.66806000000003,-3.36992584935984
196.04924000000003,-3.8340555566791026
197.63666999999998,-3.910434715458643
200.01773999999995,-3.586135655743674
201.60527,-3.4177053240583133
203.98644999999993,-3.1303314373665474
206.36753,-3.6584103256915816
207.95504999999997,-3.666187137468744
210.33614,-3.697511113570046
211.92356,-3.8701373089020645
214.30474000000004,-3.9599212088561857
215.89226,-4.016606411603961
218.27345000000003,-4.032777639732748
219.86086999999998,-4.080295017476568
222.24194,-4.639980530162297
223.82947,-4.78801064261422
226.21065,-5.148515131191856
227.79807,-5.285706900569483
230.17925000000002,-5.631726422602027
231.76667999999995,-5.971585958960755
234.14786000000004,-6.283028095746655
235.73528,-6.543404594429694
238.11646000000002,-6.494034961475306
239.70388000000003,-6.692964809301836
242.08506999999997,-6.987665400421839
243.67248000000004,-7.064798587352731
246.05366999999998,-7.258301425096227
247.64109,-7.364497515537919
250.02227,-7.876685363186459
251.60969,-8.097073727253843
253.99086999999997,-8.191281709970179
256.37206000000003,-8.258180169059763
257.95948,-7.9812123798774826
260.34065999999996,-7.8708261435384035
