Distance of Bounds (nm),Elemental Excess (atoms/nm2)
2.381200000000007,-7.269519730157131
3.9686000000000092,-12.189507493670202
6.349800000000016,-20.187390972248036
7.9372000000000185,-24.910179287202787
10.318399999999997,-31.41549752338746
11.9058,-35.05741817913436
14.287000000000006,-40.143203138891685
15.874400000000009,-42.31853961133296
18.255599999999987,-43.83232757767924
19.84299999999999,-44.1370641936454
22.224199999999996,-44.06735940743517
23.8116,-43.46439475111707
26.192799999999977,-42.30197454238968
27.78019999999998,-40.973509429074866
30.161400000000015,-39.37440708579193
31.748899999999992,-37.817214480098436
34.129999999999995,-35.72161371875291
35.71749999999997,-33.996847058690406
38.098600000000005,-31.11348473624272
39.68600000000001,-29.373876905282568
42.067200000000014,-27.011575618412994
43.654600000000016,-25.049297879087913
46.03580000000002,-22.118044448577827
47.6233,-20.02180725457782
50.004400000000004,-17.267604982592626
52.38559999999998,-14.226681392869514
53.972999999999985,-13.195896796479769
56.35419999999999,-11.031541943730854
57.941599999999994,-9.587560254720014
60.3228,-7.79373560020964
61.91029999999998,-6.860552118775248
64.29140000000001,-4.990271874450118
65.87889999999999,-4.744877407554897
68.25999999999999,-3.9472683654678797
69.8475,-3.8395199058756586
72.22860000000003,-2.933502629029254
73.8161,-2.468377196503659
76.19720000000001,-1.718894040853418
77.78469999999999,-1.064241472048972
80.16590000000002,-0.7019446631099913
81.75330000000002,-0.22765191982984748
84.1345,0.5755248039875316
85.7219,1.2388524007737907
88.10300000000001,1.482281573736517
89.69050000000001,2.1945285559738403
92.07169999999999,3.09015199084313
93.6592,3.876485109992719
96.04029999999997,4.414261284492041
97.62780000000004,5.154022539192118
100.00889999999998,6.376790613588067
102.39009999999999,7.661942318720909
103.97750000000002,7.535071857327547
106.3587,7.784746212141349
107.94610000000003,7.705472802838215
110.3272,7.035989023205553
111.91469999999998,7.353980295784624
114.29590000000002,8.30830650788409
115.88329999999999,8.531614601184952
118.26440000000002,8.607739788191035
119.85199999999996,9.284967463485515
122.2331,9.39800708195925
123.82059999999998,9.954203404026817
126.20169999999999,10.898768608526343
127.78919999999998,11.562160464273811
130.1703,12.174000999180773
131.7578,12.728888132684565
134.1389,13.258059025644526
135.7264,13.873042421332023
138.10750000000002,15.136126716110219
139.695,16.292463726756736
142.07610000000005,18.11615264704536
143.6636,18.779549768980498
146.04479999999995,19.94037409725332
147.6322,20.973256795825208
150.0134,23.217145358629377
152.3945,25.60927245017239
153.982,27.42902973005718
156.36310000000003,29.526651300261907
157.9506,30.25526334894504
160.3317,31.05575351007028
161.91919999999996,32.12798399807034
164.3003,34.15227375314553
165.88779999999997,35.487468449826196
168.269,37.04848540347398
169.8564,37.79854298085285
172.23760000000004,39.176381605155086
173.825,40.100988748405186
176.20616000000004,41.60725441697787
177.79358,42.8560511855059
180.17476999999997,43.612298816520614
181.76219,44.42987948204466
184.14336999999995,44.54987012974108
185.73079,44.4938586811026
188.11198,44.968090806927236
189.69939,44.69294697621635
192.08057000000002,44.16993781631457
193.668,43.60046050743022
196.04917999999998,42.738419862484314
197.63660000000004,42.4402063498232
200.01778,41.12496771195061
201.60521,40.033043891896035
203.98639000000003,38.74236224444381
206.36757000000003,36.593687647878376
207.95498999999995,35.356994663639824
210.33616999999998,34.1968185180728
211.92359,33.11281687204387
214.30477999999994,32.438602504110975
215.8922,32.50387432246553
218.27337999999997,31.792484349327573
219.86080000000004,31.413425803131943
222.24197999999998,31.45117276392836
223.82941,31.283646109667803
226.21058,31.77155716255731
227.79801,31.79708830601542
230.17918999999995,31.732811775958666
231.76671,31.736784374432695
234.14779,32.135022787700876
235.73521,32.92943493493397
238.1164,34.878429782001405
239.70391999999998,35.888787210265384
242.08499999999998,38.003195378194626
243.67252,39.66747957940604
246.05361,41.02587385989075
247.64113,42.57586649031587
250.02221000000003,45.025813373951735
251.60973000000004,46.02337421681848
253.99081,48.109424073889976
256.37199,49.80375799080904
257.95942,51.3565253542077
260.3406,53.42237400441629
