Distance of Bounds (nm),Elemental Excess (atoms/nm2)
2.381200000000007,-0.8041376144580108
3.9686000000000092,-1.5463937233348621
6.349800000000016,-2.4416779424111317
7.9372000000000185,-3.077608825056611
10.318399999999997,-3.9049517261211792
11.9058,-4.4314134586697485
14.287000000000006,-4.96991634818432
15.874400000000009,-5.351911726328096
18.255599999999987,-5.822413944831482
19.84299999999999,-6.2055523193975555
22.224199999999996,-6.650487198264431
23.8116,-6.709890223510382
26.192799999999977,-6.717355019346904
27.78019999999998,-6.846192362155767
30.161400000000015,-6.933553761672464
31.748899999999992,-7.0116609260040725
34.129999999999995,-6.691806929231384
35.71749999999997,-6.5595708861236535
38.098600000000005,-6.076271963092219
39.68600000000001,-5.778647037437095
42.067200000000014,-5.174159054123109
43.654600000000016,-4.841507596938222
46.03580000000002,-4.502932581947293
47.6233,-4.317950675822954
50.004400000000004,-3.6554215432608115
52.38559999999998,-3.5330750660037733
53.972999999999985,-3.4566664197213464
56.35419999999999,-2.8910397457441768
57.941599999999994,-2.4852111579764866
60.3228,-2.5711479902735683
61.91029999999998,-2.3532752914134285
64.29140000000001,-1.9581205440458422
65.87889999999999,-1.8235144756028019
68.25999999999999,-1.5964871153491853
69.8475,-1.237685755024303
72.22860000000003,-0.8460772830591778
73.8161,-0.6576355606757927
76.19720000000001,-0.6501462680321646
77.78469999999999,-0.370706246002074
80.16590000000002,0.15035292260166944
81.75330000000002,0.6477138200277033
84.1345,0.8308212140240877
85.7219,0.8262164611695362
88.10300000000001,1.0714006083620058
89.69050000000001,1.0372160819151492
92.07169999999999,0.8447521599828168
93.6592,0.8648809738910314
96.04029999999997,1.0084791190662183
97.62780000000004,0.9508454198285067
100.00889999999998,1.0786711436892584
102.39009999999999,1.2069584853255027
103.97750000000002,1.2821463999638802
106.3587,0.9459601546923324
107.94610000000003,0.9991158002514853
110.3272,1.5152852113161976
111.91469999999998,1.4934223758642335
114.29590000000002,1.2219099376053846
115.88329999999999,0.9856651352964062
118.26440000000002,0.9020147207332897
119.85199999999996,0.9371641816727958
122.2331,1.3384447372594557
123.82059999999998,1.3472582505241495
126.20169999999999,1.087926194853966
127.78919999999998,1.1387711123068853
130.1703,1.0295153812998907
131.7578,0.8194491308816113
134.1389,0.7488926256732474
135.7264,0.8704271300296864
138.10750000000002,1.0614735060810252
139.695,1.1609558869237422
142.07610000000005,1.2981670847175528
143.6636,1.449599701741013
146.04479999999995,2.0463967728548487
147.6322,2.364969384084299
150.0134,2.677544460190714
152.3945,2.8079397727991937
153.982,3.1700753798443575
156.36310000000003,3.7187733131175413
157.9506,4.218185356621753
160.3317,4.943322604541724
161.91919999999996,5.129193594268564
164.3003,5.502928272683237
165.88779999999997,5.946786719338844
168.269,6.825984332031906
169.8564,7.071503743120041
172.23760000000004,7.910545490403072
173.825,7.948236249715708
176.20616000000004,7.917019592725414
177.79358,7.842142061491064
180.17476999999997,8.088253387555188
181.76219,8.271307700593583
184.14336999999995,8.390128380550594
185.73079,8.373979777327264
188.11198,8.42075551388154
189.69939,8.730429738537833
192.08057000000002,9.294458574484924
193.668,9.651561809076908
196.04917999999998,9.649042124364783
197.63660000000004,9.556342116125807
200.01778,8.944579126912235
201.60521,8.836593910938571
203.98639000000003,8.848999725786793
206.36757000000003,8.900845394273743
207.95498999999995,8.76039883025807
210.33616999999998,8.616213493959435
211.92359,8.443785800342347
214.30477999999994,8.019062640450068
215.8922,7.852257859666476
218.27337999999997,8.150068523204666
219.86080000000004,8.339081712166413
222.24197999999998,8.575472857416013
223.82941,8.423965282845785
226.21058,8.192566124114961
227.79801,8.029098151119278
230.17918999999995,8.184636013711382
231.76671,8.571376215209588
234.14779,8.767421308441747
235.73521,8.859802340823485
238.1164,8.886768106411909
239.70391999999998,9.055125231264883
242.08499999999998,8.924446543118028
243.67252,8.879968602291228
246.05361,9.31917247979645
247.64113,9.426827410779396
250.02221000000003,9.699645277789044
251.60973000000004,9.984535941917883
253.99081,10.233355080267883
256.37199,10.450931362963527
257.95942,10.497371342762603
260.3406,10.783432058932698
