Distance of Bounds (nm),Elemental Excess (atoms/nm2)
2.381200000000007,0.8322290807578084
3.9686000000000092,1.8865918861198803
6.349800000000016,2.828678564155166
7.93719999999999,3.437799140832422
10.318399999999997,4.422346083890308
11.905800000000028,5.072774687171549
14.286999999999978,5.595363472286047
15.87439999999998,5.787466953780317
18.255599999999987,5.457756913948932
19.843000000000018,4.582269042821334
22.224199999999968,3.724487630438116
23.81159999999997,3.4169628994900028
26.192800000000005,2.478677704336574
27.780200000000008,1.8392759923881397
30.161399999999986,1.0929794487097129
31.74879999999999,0.4471319335432008
34.130000000000024,-0.20884381899246812
35.7174,-0.48717178796954264
38.098600000000005,-0.6834764570993241
39.68600000000001,-0.5577717547685834
42.067200000000014,-0.6019591429144864
43.65469999999999,-0.8583499475596603
46.03580000000002,-1.4680458691548264
47.6233,-1.6133233415238029
50.004399999999976,-2.50867674356752
52.38559999999998,-2.5815996766828517
53.97300000000001,-3.000340896724386
56.35419999999996,-2.763741410394379
57.941599999999966,-2.555176289007128
60.3228,-2.319083479695466
61.9102,-2.1433011541288094
64.29139999999998,-2.2164570632204628
65.87879999999998,-1.6164528464254553
68.26000000000002,-0.4629345286823924
69.8475,0.22913181466155236
72.2286,1.353360108272719
73.8161,1.7893931156384681
76.19720000000004,3.247670315476342
77.78470000000002,4.238960379621629
80.16580000000002,4.97865492763664
81.7533,5.056426199681768
84.1344,5.187626800902231
85.72200000000001,4.978231006888893
88.10309999999998,4.799223359871796
89.69059999999999,4.451476480448725
92.07169999999999,4.004237029525671
93.6591,3.353005444105583
96.0403,3.43271062562931
97.62780000000001,3.2726635062357396
100.00889999999998,3.183753408447499
102.39000000000001,2.7544384768850185
103.97749999999999,2.2874132147303188
106.3586,2.0050654548407416
107.9462,1.7013467872971046
110.3272,0.33071811209491975
111.91479999999999,-0.40010786533370657
114.29589999999997,-1.7498999105290227
115.8833,-2.5049866577299293
118.2645,-2.826315586449047
119.852,-3.0067553588947407
122.2331,-3.9904995091636843
123.82050000000002,-4.615164352719414
126.20170000000002,-4.903110569663574
127.78920000000002,-4.874881764497463
130.17040000000003,-5.665536289792321
131.7578,-6.053300596832232
134.13889999999998,-6.776654996232608
135.7264,-7.1359968425637454
138.1076,-7.264896969925489
139.695,-7.722235523049932
142.0762,-9.103184648492514
143.66360000000003,-9.409819119995806
146.04479999999998,-9.421719614426832
147.63220000000004,-9.278489526918037
150.0134,-9.122271285200416
152.3945,-9.25873798158222
153.98200000000003,-8.801249975843279
156.36319999999998,-7.471358921875517
157.9506,-6.860881088823856
160.3318,-5.517326004402956
161.9192,-4.585406701256792
164.3003,-3.414713235170285
165.88780000000003,-2.3887001591766124
168.269,-0.6217993682384695
169.8564,0.27170655523009374
172.23758,2.100021361381067
173.82501000000002,2.802849114299613
176.20619000000002,2.9687624410045896
177.79361000000003,3.2736749923151423
180.17478999999997,4.270079657803895
181.76221000000004,4.767493747382721
184.14339,4.456911817690562
185.73080999999996,4.569098361323668
188.11200000000002,4.0488945523369
189.69941999999998,3.1509059008044544
192.0806,1.4225932661184522
193.66801999999998,1.0609663256110429
196.04921000000002,-0.004751008101444298
197.63663000000003,-0.8274906309652316
200.01781000000003,-1.4298698614611578
201.60522999999995,-1.933936744328691
203.98641000000003,-2.870905647402943
206.36759,-3.353378387805716
207.95501000000002,-3.589960247249883
210.33620000000002,-3.787884227033694
211.92362000000003,-3.963316932020026
214.3048,-3.7411968424132787
215.89222,-4.104829508299707
218.27341,-4.9949236813884434
219.86082999999996,-5.618738598842593
222.24201000000002,-6.3049748763685445
223.82942999999997,-7.02812667813072
226.21060999999997,-8.371829585961278
227.79802999999998,-9.391171216544226
230.17921,-10.014813502828043
231.76664,-10.466938379170305
234.14782000000002,-11.751415298642922
235.73523999999998,-12.844428538156444
238.11642000000003,-14.125567284151652
239.70385,-14.874881662020568
242.08503,-15.567895961164044
243.67244,-15.793856342274488
246.05363000000003,-15.523081511036086
247.64104999999998,-15.018247008047991
250.02222999999998,-14.48611622090787
251.60965,-13.790711442613235
253.99084,-12.602617836059444
256.37202,-11.52487376249367
257.95944,-10.724467486275934
260.34061999999994,-8.905618054617698
