0.000000e+00;1.743196e-02
3.968607e-10;1.627428e-02
7.937214e-10;1.487744e-02
1.190582e-09;1.708836e-02
1.587443e-09;1.769374e-02
1.984304e-09;1.840756e-02
2.381164e-09;1.683393e-02
2.778025e-09;1.604343e-02
3.174886e-09;1.559598e-02
3.571746e-09;1.454471e-02
3.968607e-09;1.511129e-02
4.365468e-09;1.540793e-02
4.762328e-09;1.696354e-02
5.159189e-09;1.654029e-02
5.556050e-09;1.852102e-02
5.952911e-09;1.872641e-02
6.349771e-09;1.728944e-02
6.746632e-09;1.561333e-02
7.143493e-09;1.579826e-02
7.540353e-09;1.714295e-02
7.937214e-09;1.782953e-02
8.334075e-09;1.643207e-02
8.730936e-09;1.621086e-02
9.127796e-09;1.545702e-02
9.524657e-09;1.586080e-02
9.921518e-09;1.752002e-02
1.031838e-08;1.573949e-02
1.071524e-08;1.484829e-02
1.111210e-08;1.305192e-02
1.150896e-08;1.620901e-02
1.190582e-08;1.816333e-02
1.230268e-08;1.818240e-02
1.269954e-08;1.523376e-02
1.309640e-08;1.459394e-02
1.349326e-08;1.574185e-02
1.389012e-08;1.708393e-02
1.428699e-08;1.614394e-02
1.468385e-08;1.661607e-02
1.508071e-08;1.596792e-02
1.547757e-08;1.662050e-02
1.587443e-08;1.591939e-02
1.627129e-08;1.621903e-02
1.666815e-08;1.653189e-02
1.706501e-08;1.620468e-02
1.746187e-08;1.468359e-02
1.785873e-08;1.394862e-02
1.825559e-08;1.404090e-02
1.865245e-08;1.624885e-02
1.904931e-08;1.652448e-02
1.944617e-08;1.601052e-02
1.984304e-08;1.626325e-02
2.023990e-08;1.836504e-02
2.063676e-08;1.858190e-02
2.103362e-08;1.809403e-02
2.143048e-08;1.654820e-02
2.182734e-08;1.561391e-02
2.222420e-08;1.578468e-02
2.262106e-08;1.621862e-02
2.301792e-08;1.639249e-02
2.341478e-08;1.607147e-02
2.381164e-08;1.590604e-02
2.420850e-08;1.713587e-02
2.460536e-08;1.831418e-02
2.500222e-08;1.746970e-02
2.539909e-08;1.773424e-02
2.579595e-08;1.654530e-02
2.619281e-08;1.716934e-02
2.658967e-08;1.741874e-02
2.698653e-08;1.744435e-02
2.738339e-08;1.662970e-02
2.778025e-08;1.621869e-02
2.817711e-08;1.741398e-02
2.857397e-08;1.663471e-02
2.897083e-08;1.574432e-02
2.936769e-08;1.267956e-02
2.976455e-08;1.378019e-02
3.016141e-08;1.324025e-02
3.055828e-08;1.595460e-02
3.095514e-08;1.561875e-02
3.135199e-08;1.632611e-02
3.174886e-08;1.590948e-02
3.214572e-08;1.608433e-02
3.254258e-08;1.562448e-02
3.293944e-08;1.450998e-02
3.333630e-08;1.437462e-02
3.373316e-08;1.330444e-02
3.413002e-08;1.339161e-02
3.452688e-08;1.373002e-02
3.492374e-08;1.595063e-02
3.532060e-08;1.497515e-02
3.571746e-08;1.461232e-02
3.611433e-08;1.344677e-02
3.651119e-08;1.425107e-02
3.690804e-08;1.386441e-02
3.730491e-08;1.403003e-02
3.770177e-08;1.583811e-02
3.809863e-08;1.622348e-02
3.849549e-08;1.723759e-02
3.889235e-08;1.523113e-02
3.928921e-08;1.559856e-02
3.968607e-08;1.405954e-02
4.008293e-08;1.471440e-02
4.047979e-08;1.464475e-02
4.087665e-08;1.496334e-02
4.127351e-08;1.279499e-02
4.167038e-08;1.335688e-02
4.206724e-08;1.294392e-02
4.246409e-08;1.698001e-02
4.286096e-08;1.670377e-02
4.325782e-08;1.729345e-02
4.365468e-08;1.457630e-02
4.405154e-08;1.492797e-02
4.444840e-08;1.510645e-02
4.484526e-08;1.718259e-02
4.524212e-08;1.824936e-02
4.563898e-08;1.980027e-02
4.603584e-08;1.906158e-02
4.643270e-08;1.694023e-02
4.682956e-08;1.438182e-02
4.722643e-08;1.237773e-02
4.762328e-08;1.309667e-02
4.802014e-08;1.340707e-02
4.841701e-08;1.366611e-02
4.881387e-08;1.353626e-02
4.921073e-08;1.422517e-02
4.960759e-08;1.477531e-02
5.000445e-08;1.499465e-02
