0.000000e+00;1.708692e-01
3.968607e-10;1.679426e-01
7.937214e-10;1.698401e-01
1.190582e-09;1.709997e-01
1.587443e-09;1.723934e-01
1.984304e-09;1.718733e-01
2.381164e-09;1.724056e-01
2.778025e-09;1.719731e-01
3.174886e-09;1.763767e-01
3.571746e-09;1.750779e-01
3.968607e-09;1.763889e-01
4.365468e-09;1.737932e-01
4.762328e-09;1.774460e-01
5.159189e-09;1.773212e-01
5.556050e-09;1.743957e-01
5.952911e-09;1.697798e-01
6.349771e-09;1.681453e-01
6.746632e-09;1.648395e-01
7.143493e-09;1.632540e-01
7.540353e-09;1.655538e-01
7.937214e-09;1.690704e-01
8.334075e-09;1.716157e-01
8.730936e-09;1.658994e-01
9.127796e-09;1.638934e-01
9.524657e-09;1.646044e-01
9.921518e-09;1.681800e-01
1.031838e-08;1.671975e-01
1.071524e-08;1.634960e-01
1.111210e-08;1.644485e-01
1.150896e-08;1.626752e-01
1.190582e-08;1.683536e-01
1.230268e-08;1.675281e-01
1.269954e-08;1.674719e-01
1.309640e-08;1.644686e-01
1.349326e-08;1.633330e-01
1.389012e-08;1.679295e-01
1.428699e-08;1.704237e-01
1.468385e-08;1.718997e-01
1.508071e-08;1.712717e-01
1.547757e-08;1.657837e-01
1.587443e-08;1.656179e-01
1.627129e-08;1.628930e-01
1.666815e-08;1.667646e-01
1.706501e-08;1.631590e-01
1.746187e-08;1.643137e-01
1.785873e-08;1.604341e-01
1.825559e-08;1.619302e-01
1.865245e-08;1.657329e-01
1.904931e-08;1.671279e-01
1.944617e-08;1.684704e-01
1.984304e-08;1.638226e-01
2.023990e-08;1.612548e-01
2.063676e-08;1.612967e-01
2.103362e-08;1.639715e-01
2.143048e-08;1.688973e-01
2.182734e-08;1.699477e-01
2.222420e-08;1.676241e-01
2.262106e-08;1.626861e-01
2.301792e-08;1.584745e-01
2.341478e-08;1.563130e-01
2.381164e-08;1.560298e-01
2.420850e-08;1.610523e-01
2.460536e-08;1.588779e-01
2.500222e-08;1.622705e-01
2.539909e-08;1.595210e-01
2.579595e-08;1.645727e-01
2.619281e-08;1.662448e-01
2.658967e-08;1.671736e-01
2.698653e-08;1.684231e-01
2.738339e-08;1.692919e-01
2.778025e-08;1.693811e-01
2.817711e-08;1.663342e-01
2.857397e-08;1.627742e-01
2.897083e-08;1.613987e-01
2.936769e-08;1.633461e-01
2.976455e-08;1.667176e-01
3.016141e-08;1.652990e-01
3.055828e-08;1.651866e-01
3.095514e-08;1.657984e-01
3.135199e-08;1.692262e-01
3.174886e-08;1.658145e-01
3.214572e-08;1.674757e-01
3.254258e-08;1.672856e-01
3.293944e-08;1.743996e-01
3.333630e-08;1.743610e-01
3.373316e-08;1.768503e-01
3.413002e-08;1.741462e-01
3.452688e-08;1.672014e-01
3.492374e-08;1.624270e-01
3.532060e-08;1.632129e-01
3.571746e-08;1.645430e-01
3.611433e-08;1.678499e-01
3.651119e-08;1.663965e-01
3.690804e-08;1.685722e-01
3.730491e-08;1.712269e-01
3.770177e-08;1.699817e-01
3.809863e-08;1.733619e-01
3.849549e-08;1.754924e-01
3.889235e-08;1.767472e-01
3.928921e-08;1.750971e-01
3.968607e-08;1.706132e-01
4.008293e-08;1.710666e-01
4.047979e-08;1.716610e-01
4.087665e-08;1.724913e-01
4.127351e-08;1.762716e-01
4.167038e-08;1.714357e-01
4.206724e-08;1.733102e-01
4.246409e-08;1.722024e-01
4.286096e-08;1.735919e-01
4.325782e-08;1.726576e-01
4.365468e-08;1.743500e-01
4.405154e-08;1.790007e-01
4.444840e-08;1.820577e-01
4.484526e-08;1.757009e-01
4.524212e-08;1.732427e-01
4.563898e-08;1.703986e-01
4.603584e-08;1.741398e-01
4.643270e-08;1.747378e-01
4.682956e-08;1.728119e-01
4.722643e-08;1.750240e-01
4.762328e-08;1.746163e-01
4.802014e-08;1.743733e-01
4.841701e-08;1.723398e-01
4.881387e-08;1.733854e-01
4.921073e-08;1.751023e-01
4.960759e-08;1.778528e-01
5.000445e-08;1.785011e-01
5.040131e-08;1.794607e-01
5.079817e-08;1.781580e-01
5.119503e-08;1.788121e-01
5.159189e-08;1.771783e-01
5.198875e-08;1.750642e-01
5.238561e-08;1.759408e-01
5.278248e-08;1.814268e-01
5.317933e-08;1.832291e-01
5.357620e-08;1.810681e-01
5.397306e-08;1.778627e-01
5.436992e-08;1.756540e-01
5.476678e-08;1.780663e-01
5.516364e-08;1.767565e-01
5.556050e-08;1.759254e-01
5.595736e-08;1.689618e-01
5.635422e-08;1.709484e-01
5.675108e-08;1.722147e-01
5.714794e-08;1.743509e-01
5.754480e-08;1.719807e-01
5.794166e-08;1.724374e-01
5.833853e-08;1.714692e-01
5.873538e-08;1.724327e-01
5.913225e-08;1.711174e-01
5.952911e-08;1.717108e-01
5.992597e-08;1.713931e-01
6.032283e-08;1.712324e-01
6.071969e-08;1.692457e-01
6.111655e-08;1.675337e-01
6.151341e-08;1.685949e-01
6.191027e-08;1.711608e-01
6.230713e-08;1.712974e-01
6.270399e-08;1.717105e-01
6.310086e-08;1.727527e-01
6.349772e-08;1.724581e-01
6.389457e-08;1.720470e-01
6.429143e-08;1.711962e-01
6.468829e-08;1.683939e-01
6.508515e-08;1.654650e-01
6.548202e-08;1.654661e-01
6.587888e-08;1.717368e-01
